feat	n.vars	mean.s	median.s	sd.s	cv.s	liptak.s	p.nom	fdr
ENSDARG00000000103	19	1.61872642833777	1.31922273696803	1.38910838927193	0.858148952753166	7.05586491836285	0.77126	1
ENSDARG00000000142	2	0.915283072877072	0.915283072877072	1.29440573507328	1.4142135623731	1.29440573507328	0.80184	1
ENSDARG00000000189	2	3.14326245972125	3.14326245972125	0.854407188802572	0.271821777452954	4.445244400636	0.13068	0.760457717647059
ENSDARG00000000324	2	1.69015238814265	1.69015238814265	0.579147502697426	0.342659932181538	2.39023642978862	0.48393	0.964353647380766
ENSDARG00000000370	8	1.72218099584683	1.42841937290481	1.37550937945956	0.798701984737205	4.87106344237559	0.56701	0.983171417687976
ENSDARG00000000442	3	2.27479490595649	2.77070257856102	0.995238775579484	0.437507035457781	3.9400603539155	0.27174	0.842924140969163
ENSDARG00000000503	21	1.80883272514454	1.77278219853602	0.927784659088946	0.512918992559031	8.28911288248812	0.73659	1
ENSDARG00000000542	7	1.28525414271367	1.23241785660833	0.828261532519252	0.644434050039685	3.40046283313588	0.8294	1
ENSDARG00000000551	6	1.61463863993525	1.62376356616021	1.06100875192931	0.657118395216811	3.95504078682278	0.61185	0.986653994769533
ENSDARG00000000567	8	2.36035597395853	1.35234386757444	2.62695146374818	1.11294715404412	6.67609486080101	0.24117	0.838937288828338
ENSDARG00000000568	3	1.62920373150731	1.35165069132102	0.682662898201837	0.419016286913517	2.82186363885146	0.51143	0.969571749808135
ENSDARG00000000631	21	1.2697907477614	1.10092782285774	1.2403244112812	0.976794336758127	5.81891221837118	0.96519	1
ENSDARG00000000666	24	2.36662840222787	1.46964077110901	3.47101169738988	1.46664837374654	11.594063992473	0.14739	0.770580303643725
ENSDARG00000000796	5	1.74663736094875	1.51348207269889	1.03163481741668	0.590640530474115	3.90559987112223	0.50785	0.967732711471611
ENSDARG00000000830	2	1.51348207269889	1.51348207269889	0	0	2.14038687361931	0.59393	0.983171417687976
ENSDARG00000000857	4	3.06724805084214	2.19315229999806	2.28980819069115	0.746535054464365	6.13449610168427	0.13176	0.760762868852459
ENSDARG00000000935	2	2.42961788749372	2.42961788749372	1.41961362085955	0.584295015346615	3.43599856787788	0.24281	0.838937288828338
ENSDARG00000000966	20	2.0959968507474	1.10987948180332	2.48273186221463	1.18451125598272	9.37358287779335	0.33266	0.88849474137931
ENSDARG00000001014	3	0.970263203039291	0.982080478597003	0.964408867410419	0.993966239665141	1.68054516437857	0.81283	1
ENSDARG00000001015	33	1.57940155866448	1.12903435013942	1.42770250815325	0.903951563375998	9.07297119778794	0.85245	1
ENSDARG00000001162	4	1.24192731537118	0.790005985887769	1.21590477092889	0.979046644582002	2.48385463074236	0.76442	1
ENSDARG00000001210	5	1.19610837502856	1.23241785660833	0.521870122836827	0.4363067208056	2.67457963502068	0.83422	1
ENSDARG00000001559	6	2.51596584409173	2.06640794898757	2.08769716086033	0.829779611580536	6.16283252829551	0.21161	0.827141704996035
ENSDARG00000001578	13	1.38155743925889	1.18350424452053	0.914995581827983	0.662292826796124	4.98127618724665	0.87847	1
ENSDARG00000001634	45	2.4517543515741	1.81776120317886	2.57415022388191	1.04992175183832	16.4468681827518	0.06578	0.651766203522505
ENSDARG00000001710	45	2.68089287840036	2.16000882407617	2.80088760431805	1.04475923931332	17.9839761494948	0.0121	0.325906557377049
ENSDARG00000001729	8	2.44254526775724	1.70126314199929	2.80251459172738	1.14737467866897	6.90856128874501	0.19956	0.817395908713693
ENSDARG00000001733	4	4.40252435511596	4.66207624113096	3.83080669189881	0.870138671111998	8.80504871023193	0.04595	0.557851108374384
ENSDARG00000001734	3	1.26984647424915	1.08612743914641	1.37096962803694	1.07963415722958	2.19943861121174	0.68993	1
